ground_truth
"{'id': '56be4db0acb8001400a502ec', 'answers': {'text': ['Denver Broncos', 'Denver Broncos', 'Denver Broncos'], 'answer_start': [177, 177, 177]}}"
"{'id': '5725bd4b38643c19005acc32', 'answers': {'text': ['Lyndon B. Johnson', 'Lyndon B. Johnson', 'Lyndon B. Johnson', 'Lyndon B. Johnson', 'Lyndon B. Johnson'], 'answer_start': [51, 51, 51, 51, 51]}}"
"{'id': '5725bd4b38643c19005acc33', 'answers': {'text': ['approximately one week', 'one week', 'one week', 'one week', 'one week'], 'answer_start': [224, 238, 238, 238, 238]}}"
"{'id': '5725bd4b38643c19005acc34', 'answers': {'text': ['neither making maximum effort nor achieving results necessary', 'are neither making maximum effort nor achieving results necessary', 'we are neither making maximum effort nor achieving results necessary if this country is to reach a position of leadership', 'we are neither making maximum effort nor achieving results necessary'], 'answer_start': [278, 274, 271, 271]}}"
"{'id': '5725be0fec44d21400f3d4a5', 'answers': {'text': ['Robert R. Gilruth', ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", 'Robert R. Gilruth', 'Robert R. Gilruth'], 'answer_start': [82, 82, 82, 82, 82]}}"
"{'id': '5725be0fec44d21400f3d4a6', 'answers': {'text': [""NASA's Langley Research Center"", 'Houston', ""NASA's Langley Research Center"", 'Langley Research Center', 'Langley'], 'answer_start': [184, 353, 184, 191, 191]}}"
"{'id': '5725be0fec44d21400f3d4a7', 'answers': {'text': ['Houston, Texas', 'Houston', 'Houston, Texas', 'Houston, Texas', 'Houston'], 'answer_start': [353, 353, 353, 353, 353]}}"
"{'id': '5725be0fec44d21400f3d4a8', 'answers': {'text': ['Rice University', 'Rice', 'Rice University', 'Rice University'], 'answer_start': [388, 388, 388, 388]}}"
"{'id': '5725be0fec44d21400f3d4a9', 'answers': {'text': ['Florida', 'Florida', 'Florida', 'Florida'], 'answer_start': [618, 618, 618, 618]}}"
"{'id': '5725bf2e89a1e219009abdce', 'answers': {'text': ['Merritt Island', 'Florida', 'Merritt Island', 'Merritt Island', 'Merritt Island'], 'answer_start': [444, 82, 444, 444, 444]}}"
"{'id': '5725bf2e89a1e219009abdcf', 'answers': {'text': ['Kurt H. Debus', ""construction of the center was conducted by Kurt H. Debus, a member of Dr. Wernher von Braun's"", 'Kurt H. Debus', 'Kurt H. Debus', 'Kurt H. Debus,'], 'answer_start': [532, 488, 532, 532, 532]}}"
"{'id': '5725bf2e89a1e219009abdd0', 'answers': {'text': ['Director', 'Director', 'Director', 'first Director', 'Director'], 'answer_start': [653, 653, 653, 647, 653]}}"
"{'id': '5725bf2e89a1e219009abdd1', 'answers': {'text': ['Kennedy', 'Kennedy', 'Kennedy', 'Kennedy', 'Kennedy'], 'answer_start': [837, 837, 837, 837, 837]}}"
"{'id': '5725c01389a1e219009abdd7', 'answers': {'text': ['three', 'several', 'three', 'three pads', 'three'], 'answer_start': [338, 299, 338, 338, 338]}}"
"{'id': '5725c01389a1e219009abdd8', 'answers': {'text': ['Apollo spacecraft', 'Apollo', 'Apollo', 'Apollo'], 'answer_start': [602, 602, 602, 602]}}"
"{'id': '5725c01389a1e219009abdd9', 'answers': {'text': ['250,000 feet', '250,000 feet', '250,000', '250,000 feet', '250,000 feet ('], 'answer_start': [721, 721, 721, 721, 721]}}"
"{'id': '5725c01389a1e219009abdd6', 'answers': {'text': ['130 million cubic foot', '130 million cubic foot', '3.7 million cubic meter', '3.7 million cubic meter', '130 million cubic foot'], 'answer_start': [67, 67, 91, 91, 67]}}"
"{'id': '5725c123271a42140099d131', 'answers': {'text': ['Dr. George E. Mueller', 'Mueller', 'George E. Mueller', 'Dr. George E. Mueller', 'George E. Mueller'], 'answer_start': [167, 216, 171, 167, 171]}}"
"{'id': '5725c123271a42140099d132', 'answers': {'text': ['July 23, 1963', '1963', 'July 23, 1963', 'July 23, 1963', 'July 23, 1963,'], 'answer_start': [486, 495, 486, 486, 486]}}"
"{'id': '5725c123271a42140099d133', 'answers': {'text': ['D. Brainerd Holmes', 'Robert Seamans', 'Brainerd Holmes', 'D. Brainerd Holmes', 'D. Brainerd Holmes'], 'answer_start': [637, 412, 640, 637, 637]}}"
"{'id': '5725c123271a42140099d134', 'answers': {'text': ['Mueller', 'Brainerd Holmes', 'Mueller', 'Mueller', 'Mueller'], 'answer_start': [888, 640, 888, 888, 888]}}"
"{'id': '5725c2a038643c19005acc6b', 'answers': {'text': ['Air Force missile projects', 'Air Force missile projects', 'Air Force missile projects', 'missile projects', 'Air Force missile projects'], 'answer_start': [36, 36, 36, 46, 36]}}"
"{'id': '5725c2a038643c19005acc6c', 'answers': {'text': ['United States Air Force', 'Air Force', 'Air Force', 'Air Force', 'Air Force'], 'answer_start': [153, 167, 167, 36, 167]}}"
"{'id': '5725c2a038643c19005acc6d', 'answers': {'text': ['General Samuel C. Phillips', 'Bernard A. Schriever', 'Samuel C. Phillips', 'Samuel C. Phillips', 'General Samuel C. Phillips'], 'answer_start': [217, 379, 225, 225, 217]}}"
"{'id': '5725c2a038643c19005acc6e', 'answers': {'text': ['January 1964, until it achieved the first manned landing in July 1969', '1964, until it achieved the first manned landing in July 1969,', 'from January 1964, until it achieved the first manned landing in July 1969', 'January 1964, until it achieved the first manned landing in July 1969', 'January 1964, until it achieved the first manned landing in July 1969,'], 'answer_start': [588, 596, 583, 588, 588]}}"
"{'id': '5725c2a038643c19005acc6f', 'answers': {'text': ['Apollo Program Director', 'Apollo Program Director', 'Apollo Program Director', 'Apollo Program Director', 'Apollo Program Director'], 'answer_start': [514, 514, 514, 514, 514]}}"
"{'id': '5725c4c289a1e219009abe44', 'answers': {'text': ['a rendezvous —let alone a docking', 'rendezvous', 'rendezvous', 'rendezvous', 'docking'], 'answer_start': [105, 107, 107, 107, 131]}}"
"{'id': '5725c4c289a1e219009abe45', 'answers': {'text': ['1961', '1960', '1961', '1961', '1961'], 'answer_start': [9, 396, 9, 9, 9]}}"
"{'id': '5725c4c289a1e219009abe46', 'answers': {'text': ['Robert Seamans', 'Robert Seamans', 'Robert Seamans', 'Robert Seamans', 'Robert Seamans;'], 'answer_start': [599, 599, 599, 599, 599]}}"
"{'id': '5725c604271a42140099d185', 'answers': {'text': ['Nicholas E. Golovin', 'Nicholas E. Golovin', 'Nicholas E. Golovin', 'Nicholas E. Golovin', 'Nicholas E. Golovin', 'Nicholas E. Golovin'], 'answer_start': [89, 89, 89, 89, 89, 89]}}"
"{'id': '5725c604271a42140099d186', 'answers': {'text': ['July 1961', '1961', '1961', 'July 1961', 'July 1961', '1961'], 'answer_start': [112, 117, 117, 112, 112, 117]}}"
"{'id': '5725c604271a42140099d187', 'answers': {'text': ['Manned Spacecraft Center', 'Manned Spacecraft Center', 'Manned Spacecraft Center', 'Manned Spacecraft Center'], 'answer_start': [578, 578, 578, 578]}}"
"{'id': '5725c604271a42140099d188', 'answers': {'text': ['Joseph Shea', 'Joseph Shea,', 'Joseph Shea,', 'Joseph Shea', 'Joseph Shea', ', Joseph Shea'], 'answer_start': [720, 720, 720, 720, 720, 718]}}"
"{'id': '5725c604271a42140099d189', 'answers': {'text': ['Marshall Space Flight Center', 'Marshall Space Flight Center', 'Marshall Space Flight Center', 'Marshall Space Flight Center', 'Marshall Space Flight Center (MSFC)', 'Marshall Space Flight Center'], 'answer_start': [780, 780, 780, 780, 780, 780]}}"
"{'id': '5725c6dcec44d21400f3d531', 'answers': {'text': ['Jerome Wiesner', 'Wiesner', 'Jerome Wiesner', 'Jerome Wiesner', 'Jerome Wiesner'], 'answer_start': [106, 113, 106, 106, 106]}}"
"{'id': '5725c6dcec44d21400f3d532', 'answers': {'text': ['Golovin', 'Golovin', 'Golovin', 'Golovin', 'Golovin'], 'answer_start': [282, 282, 282, 282, 282]}}"
"{'id': '5725c6dcec44d21400f3d533', 'answers': {'text': ['NASA', 'NASA', 'NASA', 'NASA'], 'answer_start': [304, 304, 304, 304]}}"
"{'id': '5725c6dcec44d21400f3d534', 'answers': {'text': ['July 11, 1962', '1962', 'July 11, 1962', 'July 11, 1962', 'July 11, 1962'], 'answer_start': [569, 578, 569, 569, 569]}}"
"{'id': '5725c7f5271a42140099d1a1', 'answers': {'text': ['Wiesner', 'Wiesner', 'Wiesner', 'Wiesner', 'Wiesner'], 'answer_start': [0, 149, 0, 0, 0]}}"
"{'id': '5725c7f5271a42140099d1a2', 'answers': {'text': ['""No, that\'s no good""', '""No, that\'s no good', ""No, that's no good"", ""No, that's no good"", '""No, that\'s no good'], 'answer_start': [169, 169, 170, 170, 169]}}"
"{'id': '5725c7f5271a42140099d1a3', 'answers': {'text': ['Lunar Excursion Module', 'Lunar Excursion Module', 'Lunar Excursion Module', 'Lunar Excursion Module', 'Lunar Excursion Module'], 'answer_start': [448, 448, 448, 448, 448]}}"
"{'id': '5725c7f5271a42140099d1a4', 'answers': {'text': ['Grumman', 'Grumman', 'Grumman', 'Grumman', 'Grumman'], 'answer_start': [736, 736, 736, 736, 736]}}"
"{'id': '5725c948ec44d21400f3d577', 'answers': {'text': ['spacecraft to be used as a ""lifeboat""', 'allowing the lander spacecraft to be used as a ""lifeboat', 'allowing the lander spacecraft to be used as a ""lifeboat""', 'lifeboat', 'allowing the lander spacecraft to be used as a ""lifeboat""'], 'answer_start': [56, 36, 36, 84, 36]}}"
"{'id': '5725c948ec44d21400f3d578', 'answers': {'text': ['Apollo 13', '13', 'Apollo 13', 'Apollo 13', 'Apollo 13'], 'answer_start': [445, 452, 445, 445, 445]}}"
"{'id': '5725c948ec44d21400f3d579', 'answers': {'text': ['propulsion, electrical power and life support', 'propulsion', 'propulsion', 'propulsion, electrical power and life support', 'propulsion, electrical power and life support'], 'answer_start': [559, 559, 559, 559, 559]}}"
"{'id': '5725c948ec44d21400f3d57a', 'answers': {'text': ['1964', '1964', '1964', '1964', '1964'], 'answer_start': [230, 230, 230, 230, 230]}}"
"{'id': '5725ca35271a42140099d1c1', 'answers': {'text': ['cone-shaped', 'cone', 'cone', 'cone-shaped', 'cone'], 'answer_start': [52, 52, 52, 52, 52]}}"
"{'id': '5725ca35271a42140099d1c2', 'answers': {'text': ['Command/Service Module', 'Command/Service Module (', 'Command/Service Module', 'Command/Service Module', 'Command/Service Module'], 'answer_start': [325, 325, 325, 325, 325]}}"
"{'id': '5725ca35271a42140099d1c3', 'answers': {'text': ['two', 'two', 'two men', 'two'], 'answer_start': [771, 771, 771, 771]}}"
"{'id': '5725cb4a89a1e219009abec8', 'answers': {'text': ['three', 'three', 'three', 'three astronauts', 'three'], 'answer_start': [70, 70, 70, 70, 70]}}"
"{'id': '5725cb4a89a1e219009abec9', 'answers': {'text': ['ocean', 'splashdown', 'ocean', 'ocean', 'ocean'], 'answer_start': [135, 526, 135, 135, 135]}}"
"{'id': '5725cb4a89a1e219009abeca', 'answers': {'text': ['ablative heat shield', 'ablative heat shield', 'ablative heat shield', 'ablative heat shield', 'ablative heat shield'], 'answer_start': [341, 341, 341, 341, 341]}}"
"{'id': '5725cb4a89a1e219009abecb', 'answers': {'text': ['Parachutes', 'Parachutes', 'Parachutes', 'Parachutes', 'Parachutes'], 'answer_start': [479, 479, 479, 479, 479]}}"
"{'id': '5725cb4a89a1e219009abecc', 'answers': {'text': ['5,560 kg', '5,560', '5,560', '5,560 kg', '5,560'], 'answer_start': [653, 653, 653, 653, 653]}}"
"{'id': '5725cc2038643c19005acd1b', 'answers': {'text': ['Service Module (SM)', 'cylindrical Service Module', 'Service Module', 'cylindrical Service Module', 'Service Module'], 'answer_start': [14, 2, 14, 2, 14]}}"
"{'id': '5725cc2038643c19005acd1c', 'answers': {'text': ['high-gain S-band antenna', 'high-gain S-band', 'high-gain S-band', 'high-gain S-band antenna', 'S-band'], 'answer_start': [218, 218, 218, 218, 228]}}"
"{'id': '5725cc2038643c19005acd1d', 'answers': {'text': ['discarded', 'discarded', 'discarded', 'discarded', 'discarded'], 'answer_start': [416, 416, 416, 416, 416]}}"
"{'id': '5725cc2038643c19005acd1e', 'answers': {'text': ['51,300 pounds', '51,300', '51,300 pounds', '23,300 kg', '51,300'], 'answer_start': [578, 578, 578, 593, 578]}}"
"{'id': '5725cc2038643c19005acd1f', 'answers': {'text': ['orbital scientific instrument package', 'orbital scientific instrument', 'orbital scientific instrument package', 'scientific instrument package'], 'answer_start': [342, 342, 342, 672]}}"
"{'id': '5725cda338643c19005acd3f', 'answers': {'text': ['North American Aviation', 'North American Aviation', 'North American Aviation', 'North American Aviation', 'North American Aviation'], 'answer_start': [0, 0, 0, 0, 0]}}"
"{'id': '5725cda338643c19005acd40', 'answers': {'text': ['twice the thrust', 'twice the thrust required', 'twice the thrust', 'twice the thrust'], 'answer_start': [320, 320, 320, 320]}}"
"{'id': '5725cda338643c19005acd41', 'answers': {'text': ['1964', '1964', '1964', '1964', '1964'], 'answer_start': [435, 435, 435, 435, 435]}}"
"{'id': '5725cda338643c19005acd42', 'answers': {'text': ['Saturn V', 'Saturn V', 'Saturn V', 'Saturn V'], 'answer_start': [92, 92, 92, 92]}}"
"{'id': '5725ceb989a1e219009abf0a', 'answers': {'text': ['two', 'two', 'two', 'two astronauts', 'two'], 'answer_start': [71, 71, 71, 71, 71]}}"
"{'id': '5725ceb989a1e219009abf0b', 'answers': {'text': ['Not', 'Command Module', 'Not', 'take them back to orbit to rendezvous with the Command Module', ""Not designed to fly through the Earth's atmosphere or return to Earth""], 'answer_start': [165, 149, 165, 102, 165]}}"
"{'id': '5725ceb989a1e219009abf0d', 'answers': {'text': ['15,100 kg', '(15,100', '15,100', '15,100 kg', '15,100'], 'answer_start': [710, 709, 710, 710, 710]}}"
"{'id': '5725ceb989a1e219009abf0e', 'answers': {'text': ['3 days', '3 days.', 'over 3 days', 'over 3 days', '3 days'], 'answer_start': [870, 870, 865, 865, 870]}}"
"{'id': '5725d01989a1e219009abf28', 'answers': {'text': ['Wernher von Braun', 'Wernher von Braun', 'Wernher von Braun', 'Wernher von Braun', 'Wernher von Braun'], 'answer_start': [33, 33, 33, 33, 33]}}"
"{'id': '5725d01989a1e219009abf29', 'answers': {'text': ['Army', 'Army', 'Army', 'Army', 'Army'], 'answer_start': [258, 258, 258, 258, 258]}}"
"{'id': '5725d01989a1e219009abf2b', 'answers': {'text': ['June 11, 1962', '1962', 'June 11, 1962', 'June 11, 1962', 'June 11, 1962'], 'answer_start': [590, 599, 590, 590, 590]}}"
"{'id': '5725d0e3271a42140099d235', 'answers': {'text': ['dummy upper stages filled with water', 'dummy upper stages', 'dummy upper stages', 'dummy upper stages filled with water', 'dummy upper stages filled with water.'], 'answer_start': [101, 101, 101, 101, 101]}}"
"{'id': '5725d0e3271a42140099d236', 'answers': {'text': ['1964 and 1965', '1964', '1964 and 1965', '1964 and 1965', '1964 and 1965'], 'answer_start': [302, 302, 302, 302, 302]}}"
"{'id': '5725d0e3271a42140099d237', 'answers': {'text': ['Pegasus satellites', 'Pegasus satellites,', 'Pegasus satellites', 'Pegasus satellites', 'Pegasus satellites'], 'answer_start': [395, 395, 395, 395, 395]}}"
"{'id': '5725d0e3271a42140099d238', 'answers': {'text': ['frequency and severity of micrometeorite impacts', 'translunar environment by measuring the frequency and severity of micrometeorite impacts.', 'micrometeorite impacts', 'safety of the translunar environment', 'micrometeorite impacts.'], 'answer_start': [488, 448, 514, 434, 514]}}"
"{'id': '5725d2ef271a42140099d255', 'answers': {'text': ['Saturn IB', 'S-IB', 'Saturn IB', 'Saturn IB', 'Saturn IB'], 'answer_start': [4, 59, 4, 4, 4]}}"
"{'id': '5725d2ef271a42140099d256', 'answers': {'text': ['200,000 lbf', '200,000 lbf', '200,000 lbf', '200,000 lbf (890 kN) of thrust', '200,000 lbf'], 'answer_start': [275, 275, 275, 275, 275]}}"
"{'id': '5725d2ef271a42140099d257', 'answers': {'text': ['third stage', 'third', 'third stage', 'second stage'], 'answer_start': [358, 358, 358, 143]}}"
"{'id': '5725d2ef271a42140099d258', 'answers': {'text': ['40,000 pounds', '40,000 pounds', '40,000 pounds', '40,000 pounds (18,100 kg)', 'over 40,000 pounds'], 'answer_start': [417, 417, 417, 417, 412]}}"
"{'id': '5725d403ec44d21400f3d65b', 'answers': {'text': ['three-stage Saturn V', 'Saturn V', 'Saturn V', 'Saturn V', 'Saturn V'], 'answer_start': [4, 16, 16, 16, 16]}}"
"{'id': '5725d403ec44d21400f3d65c', 'answers': {'text': ['33 feet', '33', '33', '33'], 'answer_start': [92, 92, 92, 92]}}"
"{'id': '5725d403ec44d21400f3d65d', 'answers': {'text': ['three', 'third', 'three', 'three-stage', 'three'], 'answer_start': [4, 506, 4, 4, 4]}}"
"{'id': '5725d403ec44d21400f3d65e', 'answers': {'text': ['burned liquid hydrogen', 'burned liquid hydrogen', 'burned liquid hydrogen', 'burned liquid hydrogen', 'burned liquid hydrogen'], 'answer_start': [474, 474, 474, 474, 474]}}"
"{'id': '5725d51589a1e219009abf6e', 'answers': {'text': ['Mercury and Gemini', 'Mercury', 'Mercury and Gemini', 'Project Mercury and Gemini', 'Mercury and Gemini'], 'answer_start': [51, 51, 51, 43, 51]}}"
"{'id': '5725d51589a1e219009abf6f', 'answers': {'text': ['All missions', '17', 'All missions', 'All'], 'answer_start': [118, 517, 118, 118]}}"
"{'id': '5725d51589a1e219009abf70', 'answers': {'text': ['Dr. Harrison Schmitt', 'Harrison Schmitt', 'Harrison Schmitt', 'Harrison Schmitt', 'Harrison Schmitt'], 'answer_start': [375, 379, 379, 379, 379]}}"
"{'id': '5725d51589a1e219009abf71', 'answers': {'text': ['Apollo 17', '17', 'Apollo 17', 'Apollo 17', 'Apollo 17'], 'answer_start': [510, 517, 510, 510, 510]}}"
"{'id': '5725d51589a1e219009abf72', 'answers': {'text': ['last mission', 'last mission', 'first NASA scientist astronaut to fly in space', 'last mission,'], 'answer_start': [496, 496, 418, 496]}}"
"{'id': '5725d61038643c19005acdd3', 'answers': {'text': ['32', '32', '32', '32', '32'], 'answer_start': [17, 17, 17, 17, 17]}}"
"{'id': '5725d61038643c19005acdd4', 'answers': {'text': ['Distinguished Service Medal', 'Distinguished Service Medal', 'Distinguished Service Medal', 'Distinguished Service Medal', 'Distinguished Service Medal,'], 'answer_start': [63, 63, 63, 63, 63]}}"
